ablation,arrival_count,average_communication_delay_s,average_end_to_end_delay_s,average_energy_j,average_reward_per_request,average_slot_crossings,bandit_action_count,bandit_updated,epoch,execution_agent,failure_count,feasible_count,p95_end_to_end_delay_s,processed_request_count,request_count,route_estimate_cache_hits,route_estimate_cache_misses,route_mode_local_count,route_mode_min_cost_max_flow_count,routing_precomputed_nodes,routing_precomputed_slots,routing_route_result_hits,routing_route_result_misses,routing_shortest_path_hits,routing_shortest_path_misses,seed,service_routing_strategy,slot_duration_s,slot_mod,slot_start_time_s,success_rate,task_completion_rate,total_reward
sc_nfv,4,1.7174055794666623,43.67361554729632,1877.2843643609997,-18.595816837535132,0.20512820512820512,0,False,425,SCNFVChainingOrbitExecutionAgent,0,4,59.863361596217146,4,4,40353,413974,4,35,180,606,17777,414675,0,0,44,min_cost_max_flow,10.0,424,4240.0,1.0,1.0,-74.38326735014053
sc_nfv,6,1.5073239335569981,39.757563553348824,1725.8285436552137,-16.938522547532656,0.15217391304347827,0,False,426,SCNFVChainingOrbitExecutionAgent,0,6,77.10635804464528,6,6,40430,415109,2,44,180,606,17823,415810,0,0,44,min_cost_max_flow,10.0,425,4250.0,1.0,1.0,-101.63113528519594
sc_nfv,3,1.4155844589101132,28.482760259481136,1307.9396365575803,-12.177867885727004,0.05555555555555555,0,False,427,SCNFVChainingOrbitExecutionAgent,0,3,34.848610931118856,3,3,40461,415593,,18,180,606,17841,416294,0,0,44,min_cost_max_flow,10.0,426,4260.0,1.0,1.0,-36.53360365718101
sc_nfv,4,1.9661898227350634,37.58729934406233,1472.5756057195495,-15.918465101056665,0.13793103448275862,0,False,428,SCNFVChainingOrbitExecutionAgent,0,4,59.41174372027763,4,4,40510,416335,,29,180,606,17870,417036,0,0,44,min_cost_max_flow,10.0,427,4270.0,1.0,1.0,-63.67386040422666
sc_nfv,4,2.0195959878814205,41.298566021739134,1636.3615081577602,-17.50124331359031,0.20689655172413793,0,False,429,SCNFVChainingOrbitExecutionAgent,0,4,89.70248230587094,4,4,40560,417069,1,28,180,606,17899,417770,0,0,44,min_cost_max_flow,10.0,428,4280.0,1.0,1.0,-70.00497325436125
sc_nfv,3,1.3331246914767414,58.067908234545335,2675.466882294663,-24.832443423194928,0.12121212121212122,4,True,430,SCNFVChainingOrbitExecutionAgent,0,3,90.57708296722558,3,3,40608,417780,1,32,180,606,17932,418485,0,0,44,min_cost_max_flow,10.0,429,4290.0,1.0,1.0,-74.49733026958478
sc_nfv,6,1.9590255083584374,40.346921731134294,1513.3952752200637,-17.046805857585756,0.1956521739130435,0,False,431,SCNFVChainingOrbitExecutionAgent,0,6,90.16267896057343,6,6,40701,418862,1,45,180,606,17978,419567,0,0,44,min_cost_max_flow,10.0,430,4300.0,1.0,1.0,-102.28083514551453
sc_nfv,6,2.0107940344499236,24.23915772467414,829.1842519118408,-10.193173641016761,0.3055555555555556,0,False,432,SCNFVChainingOrbitExecutionAgent,0,6,28.076524162709575,6,6,40791,419832,,36,180,606,18010,420541,0,0,44,min_cost_max_flow,10.0,431,4310.0,1.0,1.0,-61.159041846100564
sc_nfv,2,2.3218702596870893,36.41418274064563,1164.7814572555442,-15.264541970611578,0.35294117647058826,0,False,433,SCNFVChainingOrbitExecutionAgent,0,2,43.1969781084108,2,2,40820,420237,2,15,180,606,18027,420946,0,0,44,min_cost_max_flow,10.0,432,4320.0,1.0,1.0,-30.529083941223156
sc_nfv,7,1.8453541084264073,41.75344009990464,1698.3828800028562,-17.72040576796357,0.0967741935483871,0,False,434,SCNFVChainingOrbitExecutionAgent,0,7,58.28642190240589,7,7,40925,421723,2,60,180,606,18089,422432,0,0,44,min_cost_max_flow,10.0,433,4330.0,1.0,1.0,-124.04284037574499
sc_nfv,3,1.5174007871901543,48.11570144800468,2030.4262069188105,-20.46453630335316,0.06060606060606061,0,False,435,SCNFVChainingOrbitExecutionAgent,0,3,78.16303696920022,3,3,40976,422435,3,30,180,606,18122,423144,0,0,44,min_cost_max_flow,10.0,434,4340.0,1.0,1.0,-61.393608910059484
sc_nfv,3,1.7021471178808443,46.20996622087144,1897.9754064704493,-19.62277173223085,0.12121212121212122,0,False,436,SCNFVChainingOrbitExecutionAgent,0,3,62.15201953363521,3,3,41035,423182,1,32,180,606,18155,423891,0,0,44,min_cost_max_flow,10.0,435,4350.0,1.0,1.0,-58.86831519669254
sc_nfv,0,,,,,0.0,0,False,437,SCNFVChainingOrbitExecutionAgent,0,0,,0,0,41035,423182,,,180,606,18155,423891,0,0,44,min_cost_max_flow,10.0,436,4360.0,0.0,0.0,0
sc_nfv,3,1.314877643353579,44.2243103011809,2071.045541374021,-18.932351445296774,0.14285714285714285,0,False,438,SCNFVChainingOrbitExecutionAgent,0,3,50.3592891692424,3,3,41081,423819,2,26,180,606,18183,424528,0,0,44,min_cost_max_flow,10.0,437,4370.0,1.0,1.0,-56.79705433589032
sc_nfv,5,1.5466826861985365,61.08445315124281,2665.679869037564,-26.033189181919663,0.14545454545454545,0,False,439,SCNFVChainingOrbitExecutionAgent,0,5,81.81385708074231,5,5,41183,425050,5,50,180,606,18238,425759,0,0,44,min_cost_max_flow,10.0,438,4380.0,1.0,1.0,-130.16594590959832
sc_nfv,4,1.1873735949702677,35.26654311245943,1625.68346289591,-15.08202732272132,0.13793103448275862,4,True,440,SCNFVChainingOrbitExecutionAgent,0,4,73.70254575327544,4,4,41240,425794,2,27,180,606,18267,426507,0,0,44,min_cost_max_flow,10.0,439,4390.0,1.0,1.0,-60.32810929088528
sc_nfv,9,1.5848645212977968,43.25253994662843,1813.5878634203066,-18.38916869670356,0.11904761904761904,0,False,441,SCNFVChainingOrbitExecutionAgent,0,9,69.08449472168195,9,9,41438,427768,2,82,180,606,18350,428482,0,0,44,min_cost_max_flow,10.0,440,4400.0,1.0,1.0,-165.50251827033205
sc_nfv,7,1.7611971952981444,29.037885042545636,1041.8953153253542,-12.240291206213467,0.17307692307692307,0,False,442,SCNFVChainingOrbitExecutionAgent,0,7,37.65075720859477,7,7,41796,428815,,52,180,606,18398,429533,0,0,44,min_cost_max_flow,10.0,441,4410.0,1.0,1.0,-85.68203844349426
sc_nfv,3,1.3455996591591328,20.080370220051616,798.9202162909596,-8.511500217795223,0.1111111111111111,0,False,443,SCNFVChainingOrbitExecutionAgent,0,3,23.829126248836474,3,3,41827,429328,,18,180,606,18416,430046,0,0,44,min_cost_max_flow,10.0,442,4420.0,1.0,1.0,-25.53450065338567
sc_nfv,8,1.6007098261489021,32.65153466111087,1420.2154979955847,-13.9127431632417,0.1206896551724138,0,False,444,SCNFVChainingOrbitExecutionAgent,0,8,68.36979893231728,8,8,41980,430771,,58,180,606,18471,431492,0,0,44,min_cost_max_flow,10.0,443,4430.0,1.0,1.0,-111.3019453059336
sc_nfv,2,1.4698869229896445,61.0167046198726,2640.804075154147,-25.99116429304153,0.22727272727272727,0,False,445,SCNFVChainingOrbitExecutionAgent,0,2,96.36025650682132,2,2,42016,431237,1,21,180,606,18493,431958,0,0,44,min_cost_max_flow,10.0,444,4440.0,1.0,1.0,-51.98232858608306
sc_nfv,10,1.5248073391037724,53.577608649021656,2265.451570100014,-22.790314401668674,0.15,0,False,446,SCNFVChainingOrbitExecutionAgent,0,10,96.69761805811868,10,10,42277,433328,5,95,180,606,18593,434049,0,0,44,min_cost_max_flow,10.0,445,4450.0,1.0,1.0,-227.90314401668672
sc_nfv,4,1.169562025179382,55.27713233014015,2488.7876089945503,-23.60412549745279,0.045454545454545456,0,False,447,SCNFVChainingOrbitExecutionAgent,0,4,93.06988416666445,4,4,42345,434222,2,42,180,606,18637,434943,0,0,44,min_cost_max_flow,10.0,446,4460.0,1.0,1.0,-94.41650198981117
sc_nfv,6,1.8433420881321723,45.918274323547244,1911.2371906623302,-19.514052043816296,0.17647058823529413,0,False,448,SCNFVChainingOrbitExecutionAgent,0,6,89.85657478180747,6,6,42434,435444,2,49,180,606,18688,436165,0,0,44,min_cost_max_flow,10.0,447,4470.0,1.0,1.0,-117.08431226289778
sc_nfv,3,1.4436752901719956,26.26945960316728,1175.6407715469338,-11.213168304195074,0.05555555555555555,0,False,449,SCNFVChainingOrbitExecutionAgent,0,3,32.95489273849398,3,3,42466,435931,,18,180,606,18706,436652,0,0,44,min_cost_max_flow,10.0,448,4480.0,1.0,1.0,-33.639504912585224
sc_nfv,2,1.4293027391436057,53.69523609720727,2325.579815218496,-22.873442328014008,0.07407407407407407,4,True,450,SCNFVChainingOrbitExecutionAgent,0,2,66.25285001153134,2,2,42517,436520,,27,180,606,18733,437245,0,0,44,min_cost_max_flow,10.0,449,4490.0,1.0,1.0,-45.746884656028016
sc_nfv,5,1.616851494185994,45.84832189477147,1881.7134790582236,-19.468356845343525,0.15,0,False,451,SCNFVChainingOrbitExecutionAgent,0,5,67.18775732356698,5,5,42696,437372,,40,180,606,18765,438105,0,0,44,min_cost_max_flow,10.0,450,4500.0,1.0,1.0,-97.34178422671762
sc_nfv,4,1.3956056562089136,30.991312986879166,1338.595178185115,-13.199682301662735,0.1724137931034483,0,False,452,SCNFVChainingOrbitExecutionAgent,0,4,42.583098088392035,4,4,42745,438100,,29,180,606,18794,438833,0,0,44,min_cost_max_flow,10.0,451,4510.0,1.0,1.0,-52.79872920665094
sc_nfv,1,1.256287636994936,17.533175356973516,689.3166942325952,-7.426860159328964,0.16666666666666666,0,False,453,SCNFVChainingOrbitExecutionAgent,0,1,17.533175356973516,1,1,42759,438266,,6,180,606,18800,438999,0,0,44,min_cost_max_flow,10.0,452,4520.0,1.0,1.0,-7.426860159328964
sc_nfv,6,2.1254910063620747,44.17999334695696,1661.7772326107481,-18.669063678349232,0.17391304347826086,0,False,454,SCNFVChainingOrbitExecutionAgent,0,6,96.96639919263907,6,6,42873,439369,2,44,180,606,18844,440104,0,0,44,min_cost_max_flow,10.0,453,4530.0,1.0,1.0,-112.0143820700954
sc_nfv,7,1.8381621094139038,53.69649043039551,2145.527517950751,-22.76591268292865,0.18055555555555555,0,False,455,SCNFVChainingOrbitExecutionAgent,0,7,92.26190210593995,7,7,43069,440887,1,71,180,606,18915,441623,0,0,44,min_cost_max_flow,10.0,454,4540.0,1.0,1.0,-159.36138878050056
sc_nfv,2,1.6779629708128008,36.43880315463957,1406.1013364977537,-15.41918206375448,0.058823529411764705,0,False,456,SCNFVChainingOrbitExecutionAgent,0,2,38.27337220636673,2,2,43103,441291,,17,180,606,18932,442027,0,0,44,min_cost_max_flow,10.0,455,4550.0,1.0,1.0,-30.83836412750896
sc_nfv,3,1.5606484476662834,31.088796555108274,1144.8822617211322,-13.122447979075991,0.10714285714285714,0,False,457,SCNFVChainingOrbitExecutionAgent,0,3,34.77641583514378,3,3,43156,441950,,28,180,606,18960,442686,0,0,44,min_cost_max_flow,10.0,456,4560.0,1.0,1.0,-39.36734393722797
sc_nfv,3,1.920798008224463,22.384758793590056,742.1820101479321,-9.399212723524784,0.2222222222222222,0,False,458,SCNFVChainingOrbitExecutionAgent,0,3,23.191948302079254,3,3,43350,442292,,18,180,606,18976,443030,0,0,44,min_cost_max_flow,10.0,457,4570.0,1.0,1.0,-28.19763817057435
sc_nfv,11,1.5351370057130207,47.03857712699904,1989.8792967643108,-20.009358428858203,0.16981132075471697,0,False,459,SCNFVChainingOrbitExecutionAgent,0,11,87.05635023070772,11,11,43943,444373,2,104,180,606,19075,445118,0,0,44,min_cost_max_flow,10.0,458,4580.0,1.0,1.0,-220.10294271744024
sc_nfv,6,1.638934349527517,48.11013682809713,1967.6583901300362,-20.424649765316875,0.13114754098360656,4,True,460,SCNFVChainingOrbitExecutionAgent,0,6,84.5755005794399,6,6,44093,445749,1,60,180,606,19136,446498,0,0,44,min_cost_max_flow,10.0,459,4590.0,1.0,1.0,-122.54789859190126
sc_nfv,1,1.2912988043336782,93.11607530951096,4148.266124982073,-39.73538979879363,0.125,0,False,461,SCNFVChainingOrbitExecutionAgent,0,1,93.11607530951096,1,1,44113,446047,1,15,180,606,19152,446796,0,0,44,min_cost_max_flow,10.0,460,4600.0,1.0,1.0,-39.73538979879363
sc_nfv,4,1.5967242623940117,56.84736959904831,2522.39031323007,-24.252382027557363,0.20454545454545456,0,False,462,SCNFVChainingOrbitExecutionAgent,0,4,90.0337672769574,4,4,44205,447051,1,43,180,606,19196,447800,0,0,44,min_cost_max_flow,10.0,461,4610.0,1.0,1.0,-97.00952811022945
sc_nfv,7,2.0062026703393743,39.21574472496234,1479.3763929552138,-16.573923725758068,0.2631578947368421,0,False,463,SCNFVChainingOrbitExecutionAgent,0,7,93.58719549831585,7,7,44322,448465,2,55,180,606,19253,449214,0,0,44,min_cost_max_flow,10.0,462,4620.0,1.0,1.0,-116.01746608030646
sc_nfv,4,1.3316519002851708,35.54983533219888,1488.8946142723626,-15.113270901442972,0.06896551724137931,0,False,464,SCNFVChainingOrbitExecutionAgent,0,4,62.90448563469727,4,4,44373,449202,,29,180,606,19282,449951,0,0,44,min_cost_max_flow,10.0,463,4630.0,1.0,1.0,-60.45308360577189
sc_nfv,4,1.3887095433438315,27.02961046252699,1121.9727666138542,-11.485027844979108,0.16666666666666666,0,False,465,SCNFVChainingOrbitExecutionAgent,0,4,41.363147161812776,4,4,44413,449877,,24,180,606,19306,450626,0,0,44,min_cost_max_flow,10.0,464,4640.0,1.0,1.0,-45.94011137991643
sc_nfv,6,1.595988303197926,46.28324222286695,1921.670648096899,-19.66629927800492,0.0784313725490196,0,False,466,SCNFVChainingOrbitExecutionAgent,0,6,91.22866537022946,6,6,44496,451042,1,50,180,606,19357,451791,0,0,44,min_cost_max_flow,10.0,465,4650.0,1.0,1.0,-117.99779566802953
sc_nfv,5,1.3256520734160768,55.08901787053655,2505.563992956889,-23.538945543988756,0.12,0,False,467,SCNFVChainingOrbitExecutionAgent,0,5,85.99416343955636,5,5,44584,452153,1,49,180,606,19407,452902,0,0,44,min_cost_max_flow,10.0,466,4660.0,1.0,1.0,-117.69472771994378
sc_nfv,4,1.746094307071125,60.36336808074702,2484.386325903847,-25.635979027841117,0.15384615384615385,0,False,468,SCNFVChainingOrbitExecutionAgent,0,4,91.65750071602179,4,4,44639,452996,3,36,180,606,19446,453745,0,0,44,min_cost_max_flow,10.0,467,4670.0,1.0,1.0,-102.54391611136447
sc_nfv,2,1.6916142427848815,29.66764080653047,1113.4286772634455,-12.535113528970257,0.17647058823529413,0,False,469,SCNFVChainingOrbitExecutionAgent,0,2,39.430680377493445,2,2,44668,453415,,17,180,606,19463,454164,0,0,44,min_cost_max_flow,10.0,468,4680.0,1.0,1.0,-25.070227057940514
sc_nfv,4,1.9411864993567178,43.34713042916701,1611.351273336139,-18.305662935668487,0.23529411764705882,4,True,470,SCNFVChainingOrbitExecutionAgent,0,4,70.47495549069572,4,4,44722,454239,1,33,180,606,19498,455000,0,0,44,min_cost_max_flow,10.0,469,4690.0,1.0,1.0,-73.22265174267395
sc_nfv,4,1.6075884782063115,45.05844071501474,1839.5281197445165,-19.127093157852606,0.10256410256410256,0,False,471,SCNFVChainingOrbitExecutionAgent,0,4,80.34163856248142,4,4,44778,455157,,39,180,606,19537,455918,0,0,44,min_cost_max_flow,10.0,470,4700.0,1.0,1.0,-76.50837263141042
sc_nfv,5,1.5245888140092347,38.03437932437701,1571.2632069848028,-16.156509653941686,0.15,0,False,472,SCNFVChainingOrbitExecutionAgent,0,5,74.90287131531113,5,5,44844,456147,,40,180,606,19577,456908,0,0,44,min_cost_max_flow,10.0,471,4710.0,1.0,1.0,-80.78254826970843
sc_nfv,9,1.441021891265106,42.46278568250909,1795.4864925364016,-18.062406168525477,0.12658227848101267,0,False,473,SCNFVChainingOrbitExecutionAgent,0,9,84.53987801318908,9,9,44970,457986,2,77,180,606,19656,458747,0,0,44,min_cost_max_flow,10.0,472,4720.0,1.0,1.0,-162.5616555167293
sc_nfv,3,1.4644499477687491,38.281979401390345,1593.548658179014,-16.268920955463546,0.17391304347826086,0,False,474,SCNFVChainingOrbitExecutionAgent,0,3,53.25322753439377,3,3,45010,458551,,23,180,606,19679,459312,0,0,44,min_cost_max_flow,10.0,473,4730.0,1.0,1.0,-48.806762866390635
sc_nfv,4,1.2583482079353683,41.1263141544905,1803.3156783658264,-17.532515068815698,0.058823529411764705,0,False,475,SCNFVChainingOrbitExecutionAgent,0,4,80.13314780702513,4,4,45068,459328,2,32,180,606,19713,460089,0,0,44,min_cost_max_flow,10.0,474,4740.0,1.0,1.0,-70.13006027526279
sc_nfv,7,1.3551527145939941,30.04016841594343,1223.7340827466253,-12.750307816025346,0.15384615384615385,0,False,476,SCNFVChainingOrbitExecutionAgent,0,7,52.09441392111057,7,7,45162,460671,,52,180,606,19765,461432,0,0,44,min_cost_max_flow,10.0,475,4750.0,1.0,1.0,-89.25215471217743
sc_nfv,5,1.564679511512304,39.3356142291661,1621.5819134785122,-16.707194839753544,0.125,0,False,477,SCNFVChainingOrbitExecutionAgent,0,5,76.1146560092584,5,5,45224,461608,1,39,180,606,19805,462369,0,0,44,min_cost_max_flow,10.0,476,4760.0,1.0,1.0,-83.53597419876772
sc_nfv,5,1.650808600783921,36.93417250914918,1583.7682371884773,-15.72392994597276,0.15,0,False,478,SCNFVChainingOrbitExecutionAgent,0,5,68.20609780899576,5,5,45297,462609,1,39,180,606,19845,463370,0,0,44,min_cost_max_flow,10.0,477,4770.0,1.0,1.0,-78.6196497298638
sc_nfv,4,1.6174269483007233,32.730833966180626,1273.222016052442,-13.856266796103716,0.10344827586206896,0,False,479,SCNFVChainingOrbitExecutionAgent,0,4,61.95805856383231,4,4,45348,463345,,29,180,606,19874,464106,0,0,44,min_cost_max_flow,10.0,478,4780.0,1.0,1.0,-55.425067184414864
sc_nfv,4,1.255612721444219,51.119030019263846,2290.362201702977,-21.821829328727326,0.045454545454545456,4,True,480,SCNFVChainingOrbitExecutionAgent,0,4,59.266767636139775,4,4,45433,464393,1,43,180,606,19918,465158,0,0,44,min_cost_max_flow,10.0,479,4790.0,1.0,1.0,-87.2873173149093
sc_nfv,4,1.6355081623448902,43.78959564880074,1903.2454437685672,-18.65778552578144,0.20588235294117646,0,False,481,SCNFVChainingOrbitExecutionAgent,0,4,63.89753232537623,4,4,45495,465258,1,33,180,606,19952,466023,0,0,44,min_cost_max_flow,10.0,480,4800.0,1.0,1.0,-74.63114210312575
sc_nfv,7,1.783851293525721,31.171661552478326,1146.1060451811734,-13.156328248100035,0.11538461538461539,0,False,482,SCNFVChainingOrbitExecutionAgent,0,7,68.96092353687891,7,7,45579,466525,,52,180,606,20004,467290,0,0,44,min_cost_max_flow,10.0,481,4810.0,1.0,1.0,-92.09429773670024
sc_nfv,5,1.4969665188937142,34.65469768814146,1484.4661828359433,-14.75255878495815,0.125,0,False,483,SCNFVChainingOrbitExecutionAgent,0,5,57.76258257787413,5,5,45647,467532,,40,180,606,20044,468297,0,0,44,min_cost_max_flow,10.0,482,4820.0,1.0,1.0,-73.76279392479076
sc_nfv,3,1.7054601768126563,36.890373157100235,1467.7077786992659,-15.636773930059654,0.14285714285714285,0,False,484,SCNFVChainingOrbitExecutionAgent,0,3,62.01808983290266,3,3,45696,468192,,28,180,606,20072,468957,0,0,44,min_cost_max_flow,10.0,483,4830.0,1.0,1.0,-46.91032179017896
sc_nfv,3,2.012443534423393,49.431630918246505,1911.9240800119596,-20.91980681530578,0.2727272727272727,0,False,485,SCNFVChainingOrbitExecutionAgent,0,3,67.70254947503963,3,3,45752,468958,,33,180,606,20105,469723,0,0,44,min_cost_max_flow,10.0,484,4840.0,1.0,1.0,-62.75942044591734
sc_nfv,6,1.6549631923073886,51.99943062798487,2159.166494358867,-22.09527214780927,0.18032786885245902,0,False,486,SCNFVChainingOrbitExecutionAgent,0,6,69.68556302232173,6,6,45912,470269,,61,180,606,20166,471034,0,0,44,min_cost_max_flow,10.0,485,4850.0,1.0,1.0,-132.5716328868556
sc_nfv,4,1.1010460802046886,34.34082870081397,1728.4439864480578,-14.773397872194424,0.06896551724137931,0,False,487,SCNFVChainingOrbitExecutionAgent,0,4,67.90493144460743,4,4,45964,471019,1,28,180,606,20195,471784,0,0,44,min_cost_max_flow,10.0,486,4860.0,1.0,1.0,-59.0935914887777
sc_nfv,4,1.5879197348200438,34.256222326708894,1459.9396757781185,-14.578452736150428,0.13793103448275862,0,False,488,SCNFVChainingOrbitExecutionAgent,0,4,64.3912797436742,4,4,46008,471756,,29,180,606,20224,472521,0,0,44,min_cost_max_flow,10.0,487,4870.0,1.0,1.0,-58.31381094460171
sc_nfv,2,1.4615129618839124,70.19548047230546,3143.774289752367,-29.964456762773604,0.14814814814814814,0,False,489,SCNFVChainingOrbitExecutionAgent,0,2,90.29973016534404,2,2,46051,472312,3,24,180,606,20251,473077,0,0,44,min_cost_max_flow,10.0,488,4880.0,1.0,1.0,-59.92891352554721
sc_nfv,6,1.5443241853156613,46.79047400838332,2005.8815383491815,-19.91971852636284,0.125,4,True,490,SCNFVChainingOrbitExecutionAgent,0,6,97.89435096527905,6,6,46154,473602,2,54,180,606,20307,474371,0,0,44,min_cost_max_flow,10.0,489,4890.0,1.0,1.0,-119.51831115817703
sc_nfv,4,2.0509765559271935,46.73851999393128,1767.9668964730868,-19.756188135456362,0.1282051282051282,0,False,491,SCNFVChainingOrbitExecutionAgent,0,4,59.97982170722025,4,4,46228,474522,2,37,180,606,20343,475294,0,0,44,min_cost_max_flow,10.0,490,4900.0,1.0,1.0,-79.02475254182545
sc_nfv,6,1.609940760207142,36.464059054657206,1478.2305099916562,-15.472561927857877,0.16071428571428573,0,False,492,SCNFVChainingOrbitExecutionAgent,0,6,66.84452531704574,6,6,46326,475855,1,55,180,606,20399,476627,0,0,44,min_cost_max_flow,10.0,491,4910.0,1.0,1.0,-92.83537156714726
sc_nfv,2,1.671834296679629,64.28269210694361,2692.959979662787,-27.328852830575123,0.14814814814814814,0,False,493,SCNFVChainingOrbitExecutionAgent,0,2,90.05017594837409,2,2,46370,476403,1,26,180,606,20426,477175,0,0,44,min_cost_max_flow,10.0,492,4920.0,1.0,1.0,-54.657705661150246
sc_nfv,3,1.6766417131741167,48.46010714712671,2055.402511435094,-20.617284365711743,0.21428571428571427,0,False,494,SCNFVChainingOrbitExecutionAgent,0,3,88.21923654175771,3,3,46414,477014,1,27,180,606,20454,477786,0,0,44,min_cost_max_flow,10.0,493,4930.0,1.0,1.0,-61.85185309713523
sc_nfv,6,1.5295480204594707,27.21209491942894,1079.454559469806,-11.53251070345346,0.04878048780487805,0,False,495,SCNFVChainingOrbitExecutionAgent,0,6,35.71285284413261,6,6,46486,478108,,41,180,606,20495,478880,0,0,44,min_cost_max_flow,10.0,494,4940.0,1.0,1.0,-69.19506422072075
sc_nfv,6,1.5421817932716055,39.59486672355797,1618.1988788896767,-16.808866016756994,0.11475409836065574,0,False,496,SCNFVChainingOrbitExecutionAgent,0,6,63.211763206541036,6,6,46608,479500,2,59,180,606,20556,480272,0,0,44,min_cost_max_flow,10.0,495,4950.0,1.0,1.0,-100.85319610054196
sc_nfv,9,1.6947732508002642,41.51339141157152,1812.7745267797964,-17.693021280696488,0.17567567567567569,0,False,497,SCNFVChainingOrbitExecutionAgent,0,9,72.88297405158391,9,9,46756,481291,3,71,180,606,20630,482063,0,0,44,min_cost_max_flow,10.0,496,4960.0,1.0,1.0,-159.2371915262684
sc_nfv,7,1.5072584652125793,35.60976958712555,1584.8793378917117,-15.19483543758525,0.17307692307692307,0,False,498,SCNFVChainingOrbitExecutionAgent,0,7,74.29591910785894,7,7,46847,482666,2,50,180,606,20682,483438,0,0,44,min_cost_max_flow,10.0,497,4970.0,1.0,1.0,-106.36384806309674
sc_nfv,7,2.0528360975473743,37.65947343996881,1444.3806002678052,-15.93041773614821,0.1774193548387097,0,False,499,SCNFVChainingOrbitExecutionAgent,0,7,79.07723181216352,7,7,46967,484158,,62,180,606,20744,484930,0,0,44,min_cost_max_flow,10.0,498,4980.0,1.0,1.0,-111.51292415303746
sc_nfv,8,1.82579063480421,40.433526774935785,1631.400711047706,-17.15225113660294,0.1643835616438356,4,True,500,SCNFVChainingOrbitExecutionAgent,0,8,86.10011504754948,8,8,47102,485952,1,72,180,606,20817,486728,0,0,44,min_cost_max_flow,10.0,499,4990.0,1.0,1.0,-137.2180090928235
sc_nfv,7,1.9964549740410151,51.486356108867376,2106.936783839062,-21.85870451385039,0.19402985074626866,0,False,501,SCNFVChainingOrbitExecutionAgent,0,7,85.47250388342854,7,7,47215,487508,3,64,180,606,20884,488284,0,0,44,min_cost_max_flow,10.0,500,5000.0,1.0,1.0,-153.01093159695273
sc_nfv,4,1.2587559373420898,35.7807260245238,1697.228169285875,-15.330627311381047,0.14705882352941177,0,False,502,SCNFVChainingOrbitExecutionAgent,0,4,57.02631689215468,4,4,47281,488365,4,30,180,606,20918,489141,0,0,44,min_cost_max_flow,10.0,501,5010.0,1.0,1.0,-61.32250924552419
sc_nfv,6,1.618181859571272,40.03129453280932,1674.7517221984513,-17.017368846442803,0.17647058823529413,0,False,503,SCNFVChainingOrbitExecutionAgent,0,6,74.46321119880577,6,6,47369,489625,1,50,180,606,20969,490401,0,0,44,min_cost_max_flow,10.0,502,5020.0,1.0,1.0,-102.10421307865681
sc_nfv,5,1.7095445117581038,50.718214752510356,2121.588612666271,-21.560239068603906,0.18,0,False,504,SCNFVChainingOrbitExecutionAgent,0,5,95.50144212040323,5,5,47452,490752,1,49,180,606,21019,491528,0,0,44,min_cost_max_flow,10.0,503,5030.0,1.0,1.0,-107.80119534301953
sc_nfv,4,1.3935606446305964,50.50864561600133,2420.5852477484664,-21.655809395049616,0.20512820512820512,0,False,505,SCNFVChainingOrbitExecutionAgent,0,4,61.495949318074054,4,4,47661,491577,,39,180,606,21052,492359,0,0,44,min_cost_max_flow,10.0,504,5040.0,1.0,1.0,-86.62323758019846
sc_nfv,0,,,,,0.0,0,False,506,SCNFVChainingOrbitExecutionAgent,0,0,,0,0,47661,491577,,,180,606,21052,492359,0,0,44,min_cost_max_flow,10.0,505,5050.0,0.0,0.0,0
sc_nfv,6,1.520118013510585,33.69168453526527,1421.1848080240522,-14.32938469892054,0.21428571428571427,0,False,507,SCNFVChainingOrbitExecutionAgent,0,6,64.37920990321527,6,6,47775,492960,2,54,180,606,21108,493742,0,0,44,min_cost_max_flow,10.0,506,5060.0,1.0,1.0,-85.97630819352324
sc_nfv,6,1.3085902844510873,36.492079747367974,1682.3643025797662,-15.60625048049505,0.08695652173913043,0,False,508,SCNFVChainingOrbitExecutionAgent,0,6,72.17854707610513,6,6,47860,494174,3,43,180,606,21154,494956,0,0,44,min_cost_max_flow,10.0,507,5070.0,1.0,1.0,-93.6375028829703
sc_nfv,4,1.3076257064574468,41.93871933770811,1892.5349605138704,-17.911008711391567,0.05128205128205128,0,False,509,SCNFVChainingOrbitExecutionAgent,0,4,70.87283513560033,4,4,47927,495096,,39,180,606,21193,495878,0,0,44,min_cost_max_flow,10.0,508,5080.0,1.0,1.0,-71.64403484556627
sc_nfv,2,1.5681427497477973,24.574910837904554,1012.5826339020191,-10.437513915503033,0.16666666666666666,4,True,510,SCNFVChainingOrbitExecutionAgent,0,2,26.338895448643598,2,2,47946,495430,,12,180,606,21205,496216,0,0,44,min_cost_max_flow,10.0,509,5090.0,1.0,1.0,-20.875027831006065
sc_nfv,7,2.7005282993205633,40.64549610035855,1302.5207017557423,-17.039710861196863,0.3333333333333333,0,False,511,SCNFVChainingOrbitExecutionAgent,0,7,65.1972015311294,7,7,48223,496716,,57,180,606,21261,497503,0,0,44,min_cost_max_flow,10.0,510,5100.0,1.0,1.0,-119.27797602837803
