action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 27, null, 2]",1.0,2.042875555427218,1.0,0.7591306515319151,1.4010031034795665,2.0,2.802006206959133,27,,2
add,"[""add"", 27, null, 5]",1.0,2.4749751791979957,1.0,0.7684185250900144,1.6216968521440052,2.0,3.2433937042880103,27,,5
add,"[""add"", 3, null, 2]",1.0,2.0948657552868255,1.0,0.7571992591193208,1.426032507203073,2.0,2.852065014406146,3,,2
add,"[""add"", 3, null, 3]",1.0,2.1681642889843045,1.0,0.7645291124890687,1.4663467007366866,2.0,2.932693401473373,3,,3
add,"[""add"", 30, null, 2]",1.0,2.7666484490817544,1.0,0.7924147980096804,1.7795316235457175,2.0,3.559063247091435,30,,2
add,"[""add"", 30, null, 4]",1.0,2.8370407034797074,1.0,0.7994540234494758,1.8182473634645917,2.0,3.6364947269291834,30,,4
add,"[""add"", 6, null, 2]",1.0,1.844319160478583,1.0,0.7547942208952945,1.2995566906869387,2.0,2.5991133813738774,6,,2
add,"[""add"", 6, null, 3]",1.0,1.9189984495006351,1.0,0.7622621497974996,1.3406302996490673,2.0,2.6812605992981347,6,,3
add,"[""add"", 6, null, 4]",1.0,1.9318503227936725,1.0,0.7635473371268033,1.347698829960238,2.0,2.695397659920476,6,,4
add,"[""add"", 6, null, 7]",1.0,1.2394512297271856,1.0,0.7400297763734053,0.9897405030502955,2.0,1.979481006100591,6,,7
add,"[""add"", 6, null, 8]",1.0,1.172671842416605,1.0,0.7333518376423472,0.953011840029476,2.0,1.906023680058952,6,,8
add,"[""add"", 7, null, 0]",1.0,1.8783115181664995,1.0,0.72348391442534,1.3008977162959199,2.0,2.6017954325918398,7,,0
add,"[""add"", 7, null, 6]",1.0,1.9552721341217143,1.0,0.7311799760208615,1.343226055071288,2.0,2.686452110142576,7,,6
add,"[""add"", 7, null, 7]",1.0,1.914966727656064,1.0,0.7271494353742964,1.3210580815151802,2.0,2.6421161630303605,7,,7
add,"[""add"", 8, null, 0]",1.0,1.7146903222554073,1.0,0.7730911210441197,1.2438907216497634,2.0,2.487781443299527,8,,0
add,"[""add"", 8, null, 2]",1.0,1.5497884822820722,1.0,0.7566009370467862,1.1531947096644293,2.0,2.3063894193288585,8,,2
add,"[""add"", 8, null, 3]",1.0,1.6822813763841458,1.0,0.7698502264569935,1.2260658014205696,2.0,2.4521316028411393,8,,3
add,"[""add"", 9, null, 2]",1.0,1.4198662676664995,1.0,0.7582526492130836,1.0890594584397915,2.0,2.178118916879583,9,,2
add,"[""add"", 9, null, 5]",1.0,1.5363115014528306,1.0,0.7698971725917167,1.1531043370222736,2.0,2.306208674044547,9,,5
add,"[""add"", 9, null, 8]",1.0,1.3864306919229652,1.0,0.7549090916387302,1.0706698917808477,2.0,2.1413397835616954,9,,8
move,"[""move"", 12, 0, 2]",1.0,1.5829969302118194,1.0,0.7361607566629941,1.1595788434374068,2.0,2.3191576868748136,12,0,2
move,"[""move"", 12, 0, 3]",1.0,2.1531555965319127,1.0,0.7315243055901135,1.442339951061013,2.0,2.884679902122026,12,0,3
move,"[""move"", 12, 0, 4]",1.0,2.0905261567542284,1.0,0.7252613616123451,1.4078937591832867,2.0,2.8157875183665735,12,0,4
move,"[""move"", 12, 1, 2]",1.0,1.6406558048292288,1.0,0.755261012862235,1.1979584088457318,2.0,2.3959168176914636,12,1,2
move,"[""move"", 12, 1, 4]",1.0,2.1621391456828585,1.0,0.7295742947885414,1.4458567202357,2.0,2.8917134404714,12,1,4
move,"[""move"", 12, 2, 4]",1.0,2.303865218879819,1.0,0.7465952678249042,1.5252302433523617,2.0,3.0504604867047234,12,2,4
move,"[""move"", 12, 3, 0]",1.0,2.211193272773311,1.0,0.7821360953807444,1.4966646840770275,2.0,2.993329368154055,12,3,0
move,"[""move"", 12, 4, 0]",1.0,1.915302812937456,1.0,0.7525470493971589,1.3339249311673074,2.0,2.6678498623346147,12,4,0
move,"[""move"", 12, 4, 1]",1.0,2.02232823951103,1.0,0.7632495920545163,1.392788915782773,2.0,2.785577831565546,12,4,1
move,"[""move"", 12, 4, 6]",1.0,2.136619262224263,1.0,0.7746786943258396,1.4556489782750512,2.0,2.9112979565501025,12,4,6
move,"[""move"", 12, 5, 2]",1.0,1.575604338534381,1.0,0.7487558662327501,1.1621801023835656,2.0,2.3243602047671312,12,5,2
move,"[""move"", 12, 5, 4]",1.0,1.6990821074640112,1.0,0.7611036431257132,1.2300928752948623,2.0,2.4601857505897247,12,5,4
move,"[""move"", 2, 0, 1]",7.0,2.051286693689948,7.0,0.7282345607752975,1.3897606272326226,14.0,19.456648781256717,2,0,1
move,"[""move"", 2, 0, 2]",6.0,2.03398389082061,6.0,0.743137974737231,1.3885609327789206,12.0,16.662731193347046,2,0,2
